job_id,Title,Company,Experience,Location,Description,Posted_Date,Skills_Listed,Job_URL,source,date_scraped
Bi Data Analyst (6-9 YRS)- CHN,Bi Data Analyst (6-9 YRS)- CHN/BLR,Photon Interactive Private limited,Fresher,India,"Job Description
             JOB DESCRIPTIONThe Value You Deliver . Working closely with business partners to understand business requirements and convert the same into a data-related questions and answer the same, analytically . Building a reputation with partners as a person who can provide solutions to business problems . Independently conducting data analyses with minimal supervision . Use ML techniques like Regression, Decision Trees, Random Forest to solve for business problems that requir",Posted 4 days ago,"Data Text Mining, Regression, Data Modeling, Powerbi, Decision Trees, Neural Networks, Tableau, Svm, Random Forest, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Business Intelligence and Data,Business Intelligence and Data Analyst,Trelleborg Sealing Solutions,3 - 5 Years,"Bengaluru, India","Job Description
             Sista ansökningsdag 2026-09-30 Plats:  IND - BangaloreAre you a talent looking to build business skills, gain experience, and take on exciting challenges Grow your career with Trelleborg and start shaping the industry from the inside.We are looking for Business Intelligence and Data Analyst you will be supporting to Operate and continuously improve the CARS/BI backend within the global Enterprise Data Warehouse and Business Intelligence platform, ensuring system stab",Posted 6 days ago,"IBM Cognos BI suite, Oracle Sql Server, Query Optimization, Data Warehousing, Informatica Powercenter, Sql, Etl, Sap Bw, Database Development, Performance Tuning, Oracle PLSQL",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Yamaha Mot,Senior Data Analyst,Yamaha Motor Solutions India,5 - 8 Years,"India, Faridabad","Job Description
             About the CompanyWe are seeking a highly analytical and detail-oriented Governance Data Analyst to support the Regional IT Governance function. The role will be responsible for collecting, validating, analyzing, and reporting governance-related data across Asia and other global regions. The successful candidate will develop dashboards, generate management reports, maintain governance repositories, and provide data-driven insights to support strategic decision-making ",Posted 6 days ago,"Advanced Microsoft Excel, Advanced formulas, Pivot Tables, Microsoft Powerpoint, Charts, Microsoft Word, Microsoft Power Bi, Power Query",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Financial Data Analyst FP&A_pl,Financial Data Analyst FP&A,planit partners,8 - 10 Years,"Gurugram, Gurugram, India","Job Description
             Job Title: Financial Data Analyst – FP&ALocation: GurgaonEmployment Type: Full-time, On-siteExperience Required: 8+ yearsReporting To: Senior Finance ControllerAbout the OrganisationOur client is a global sourcing, supply chain and procurement organisation working with leading international retailers and brands across the apparel and home and living categories.The organisation operates across multiple international markets and is looking to strengthen its finance and",Posted 6 days ago,"AI-enabled Analytical Tools, Financial Modelling, Macros, SAP, Power Bi, Vba, Advanced Excel, Power Query, Data Analytics",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
"Data Analyst, Specialist_Vangu","Data Analyst, Specialist",Vanguard,5 - 7 Years,"Hyderabad, India","Job Description
             Analyzes data, assesses trends and develops actionable insights and recommendations in support of business objectives. Trains and develops junior analysts.About VanguardFounded in 1975, Vanguard is one of the world's leading investment management companies. The firm offers investments, advice, and retirement services to tens of millions of individual investors around the globe—directly, through workplace plans, and through financial intermediaries.Vanguard's India Of",Posted 3 days ago,"Statistical Modeling, Crm Systems, Power Bi, Data Visualization, Tableau, Data Extraction, Adobe Analytics, Python, Sql, Data Manipulation",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_fetchjobs.co,Data Analyst,fetchjobs.co,7 - 9 Years,India,"Job Description
             About The CompanyPersistent Systems is a global technology company renowned for delivering innovative software solutions and digital transformation services. With a strong presence across various industries including healthcare, banking, and manufacturing, Persistent Systems is committed to helping organizations harness the power of technology to achieve their business objectives. The company emphasizes a culture of continuous learning, collaboration, and inclusivity",Posted 6 days ago,"Microsoft Visio, data pipelines, snowflake, MS SQL, MySQL, Data Modeling",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Collibra Lead Data Analyst_Cog,Collibra Lead Data Analyst,Cognizant Softvision,10 - 14 Years,"Bengaluru, India","Job Description
             Job SummaryThis project is new and in partnership with EDMO we are planning to stand up a team that can work with other teams in the enterprise to implement Collibra. This work may last 2-4 years as each team cycle is roughly 3-4 months. We are looking for this team to provide the setup training an maintenance as we need to ensure consistency.ResponsibilitiesDrive the design and maintenance of enterprise data governance solutions that enable reliable analytics and su",Posted 4 days ago,"Data Catalogs, Data Analysis, Master Data Management, Data Lineage, Collibra, Data Architecture, Data Governance, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_SIA,Data Analyst,SIA,3 - 6 Years,"Mumbai, India","Job Description
             Sia Partners is a next-generation global management consulting firm, founded in 1999 and headquartered in Paris, France. The firm is recognised for its innovative approach, combining strategy and management consulting with data science and creativity. Sia Partners serves a diverse range of sectors, including energy, banking, healthcare, and technology, providing services to over 1,000 clients worldwide, including many Fortune 500 companies. With a strong emphasis on ",Posted 4 days ago,"Dataiku, Tabular Models, Power Bi, SSIS, Power Query, Sql, Azure Data Factory, Gcp, Azure, Dax, Python, AWS",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_seternity ,Senior Data Analyst,seternity solutions,2 - 4 Years,"Ajmer, India","Job Description
             Key ResponsibilitiesAnalyze large datasets and generate insightsDevelop dashboards and automated reportsSupport business teams with data-driven analysisImprove data processes and reporting structuresReview and validate analytical outputsSkillsAdvanced Excel and data analysisData visualization tools (Power BI, Tableau)SQL or basic database queryingAnalytical problem solvingExperience Required2–4 yearsEducation RequiredBachelor's or Master's degree in Data Analytics, S",Posted 4 days ago,"Advanced Excel and data analysis, SQL or basic database querying, Analytical problem solving",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Manager - Tech Consulting - FS,"Manager - Tech Consulting - FS - CNS - TC - Data Analyst , Fraud sql, python - Hyderabad",EY,8 - 10 Years,"Hyderabad, India","Job Description
             Requisition Id: 1693527As a global leader in assurance, tax, transaction and advisory services, we hire and develop the most passionate people in their field to help build a better working world. This starts with a culture that believes in giving you the training, opportunities and creative freedom. At EY, we don't just focus on who you are now, but who you can become. We believe that it's your career and It's yours to build which means potential here is limitless an",Posted 4 days ago,"Fraud Expertise, Python, Sql, AWS",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_Pilgrim,Senior Data Analyst,Pilgrim,2 - 4 Years,"Mumbai, India","Job Description
             Turn day-to-day business questions (SKU performance, sales trends, funnel drop-off, inventory/demand signals) into SQL-driven analysis in BigQueryBuild and maintain ETL/automation pipelines (Airflow/Composer, scheduled BQ jobs, Google Sheets syncs)Design and productionize dashboards and visualizations for non-technical stakeholdersApply statistical/ML methods where useful — forecasting (Prophet/XGBoost), cohort analysis, anomaly detection — not just reportingPartner ",Posted 3 days ago,"composer, Airflow, ETL automation, Forecasting, cohort analysis, anomaly detection, statistical ML methods, prophet, BigQuery, Sql, Pandas, XGBoost, Python",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst - Power BI Job_Ya,Data Analyst - Power BI Job,Yash Technologies,3 - 5 Years,"Bengaluru, India","Job Description
             YASH Technologies is a leading technology integrator specializing in helping clients reimagine operating models, enhance competitiveness, optimize costs, foster exceptional stakeholder experiences, and drive business transformation.At YASH, we're a cluster of the brightest stars working with cutting-edge technologies. Our purpose is anchored in a single truth – bringing real positive changes in an increasingly virtual world and it drives us beyond generational gaps a",Posted 6 days ago,"M and DAX functions, Fabric, Power Bi, Data Warehousing Concepts, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
"Senior Data Analyst (SQL, ETL,","Senior Data Analyst (SQL, ETL, Python)",Health Catalyst,5 - 7 Years,"Hyderabad, India","Job Description
             Job Summary We are looking for a highly motivated and experienced Senior Data Analyst with strong expertise in SQL, Python, ETL development, and data engineering practices. The ideal candidate will have hands-on experience working with large-scale data processing systems, relational databases, ETL tools, reporting platforms, and Python-based automation solutions. The role involves designing, developing, optimizing, and supporting enterprise data pipelines, reporting ",Posted 6 days ago,"Power Bi, Ssrs, MySQL, Tableau, Mssql, Python, Sql, AWS",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Senior Data Analyst_kamakhya a,Senior Data Analyst,kamakhya analytics private limited,5 - 7 Years,"Bengaluru, India","Job Description
             JOB DESCRIPTION - SENIOR DATA ANALYSTLocation: Bangalore-HybridDepartment: AnalyticsTeam: Survey Insights and ReportingAbout the Company: Kamakhya Analytics is a technology-driven research and consulting organisation helping leaders, parties, and institutions decode India's political and policy landscape. We bring together survey science, data analytics, and strategic insight to answer complex questions about public opinion, governance, and performance. From ground-l",Posted 3 days ago,"G-Suites, Looker, Matplotlib, Numpy, Pandas, Power Bi, Tableau, Seaborn, Ms Office, Python, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
Data Analyst_NTT Data,Data Analyst,NTT Data,10 - 12 Years,"Bengaluru, India","Job Description
             NTT DATA strives to hire exceptional, innovative and passionate individuals who want to grow with us. If you want to be part of an inclusive, adaptable, and forward-thinking organization, apply now.We are currently seeking a Data Analyst to join our team in Bangalore, Karntaka (IN-KA), India (IN).Data Analyst (10+ Years Experience) - BFSI SectorJob TitleSenior Data Analyst / Lead Data Analyst - BFSI (Banking, Financial Services & Insurance)Job SummaryWe are seeking a",Posted 7 days ago,"snowflake, ETL ELT concepts, Teradata, Excel Advanced Analytics, Scikit-learn, data marts, Star and Snowflake schemas, Matplotlib, Databricks, Qlik Sense, Hadoop, Dimensional Modeling, Tableau, Pandas, Power Bi, MySQL, Hive, PostgreSQL, SQL Server, Amazon Web Services, Google Cloud, Numpy, Oracle, Python, Vba, Microsoft Azure, Spark, Advanced Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
BI Data Analyst_Sutherland,BI Data Analyst,Sutherland,5 - 7 Years,India,"Job Description
             Sr. BI & Data AnalystJob SummaryAs a Senior BI & Data Analyst, you'll be a key driver of insight and innovation within our Enterprise Data and Analytics team. We're looking for a curious, detail-oriented professional who thrives on turning complex scientific and operational data into clear, actionable intelligence. In this role, you'll lead the development of analytical solutions that illuminate critical KPIs, uncover performance trends, and support strategic decisio",Posted 8 days ago,"Agile Software Development Methodology, Data Validation Testing, Microstrategy, Data Visualization Tools, Looker, Power Bi, Data Mining, Data Profiling, Tableau, Sql",https://www.foundit.in/srp/results?query=data+analyst,Foundit,2026-08-15
